Q2	पृथ्वी
Q514136	प्योंगोंग
Q515117	मडगांव
Q516835	मोस्टेइरोस
Q516858	हेन्री फोर्ड दुसरा
Q518155	नॅशनल आर्काइव्ह्ज अँड रेकॉर्ड्स अॅडमिनिस्ट्रेशन
Q518431	चंबोटे
Q523000	कीटल
Q528476	जॉन बार्ट्राम
Q530813	अंगौर
Q531958	कायाहोगा फॉल्स, ओहायो
Q533257	कलकारा
Q534159	हेलिपॅड
Q534409	केरेन, इरिट्रिया
Q535534	होहोत
Q537740	बरिमा-वेनई
Q540727	पोवे
Q542146	दक्षिण भारत
Q542154	कोरोनॅडल
Q543654	टाउन हॉल	नगरगृह
Q543842	दक्षिण कोरिया फुटबॉल संघ
Q545449	इराक युद्ध
Q546044	तकाजी शिवशंकरा पिल्लै
Q549522	मोरोना-सांतियागो प्रांत
Q549981	नोरा जोन्स
Q552581	एस.ए.पी.	व्यवसाय व्यवस्थापन प्रणाली - सॅप	सॅप
Q552809	जॉर्जस कॉन्स्टन्ट मंड्जेक	जॉर्जस मंड्जेक
Q552828	टाय कॉब	टाय रेमंड कॉब
Q556471	इलिओन
Q557185	बी.के.एस. अय्यंगार
Q557539	दार एस सलाम प्रदेश
Q561478	प्रशांतचंद्र महालनोबीश	प्रसंत चंद्र महालनोबीस
Q565795	सिणजुर
Q567755	नेओसा
Q568610	मॅनहटन बीच
Q569468	अनसेबा प्रदेश
Q569907	बाओटौ
Q569928	प्रिन्स क्लॉज पुरस्कार
Q570216	मॅक ओएस एक्स जॅग्वार
Q570884	तोंग्लियाओ
Q570937	ऑर्डोस शहर
Q572052	पर्ल शहर
Q572134	न्यू जर्सी नेट्स
Q574903	लापू-लापू
Q575092	google glass
Q575780	अपिंग्टन
Q576136	कोपा आमेरिका सेन्तेनारियो
Q577802	ब्लूमिंग्टन
Q579205	उत्तर कन्नड जिल्हा
Q579240	लिमा प्रांत
Q581822	म्बले  जिल्हा
Q582121	ब्रेडनटोन
Q582159	सिरी
Q583184	अंत्सिरबे
Q583894	किसिमीमी
Q585026	अलप्पुळा	अलेप्पी
Q585187	मसीद
Q585630	यानागावा
Q586061	उमराव जान
Q587090	रझावी खोरासान प्रांत
Q593156	फराह
Q593529	लाग्रेंज
Q593644	रसायनशास्त्रज्ञ
Q593674	नॉर्टन वैयक्तिक फायरवॉल
Q593872	कबाला जिल्हा
Q594198	२००६ स्पॅनिश ग्रांप्री
Q596693	राजसामंड जिल्हा
Q597001	२००७ अमेरिकन ग्रांप्री
Q597491	ओकांड्जा
Q598745	उत्तर प्रांत, श्रीलंका
Q598841	मोनॅश विद्यापीठ
Q600301	ट्रॉय
Q603631	टेम्पलटन पुरस्कार
Q603657	एचडी २०८८१६	व्हीव्ही सिफेइ	व्हीव्ही सेफिए
Q604283	कॉफ्स हार्बर
Q604625	गाययन
Q604879	मिनेसोटा ट्विन्स
Q605113	गॉस्फोर्ड
Q605787	टेटी प्रांत
Q606324	हर्वे बे
Q606335	माउंट ईसा
Q606343	आग्रा जिल्हा
Q606357	सेस्नाक
Q607499	साऊथवेस्ट
Q608207	सॅण्डस्की
Q608650	सारंगी
Q609698	लॉरेन
Q611644	कॅथलिक धर्मगुरू
Q614304	औषधशास्त्र
Q617375	हिरोशिमा
Q618779	पुरस्कार
Q621549	इंजलवुड
Q621824	ईस्ट बंगाल	किंगफिशर ईस्ट बंगाल फुटबॉल क्लब
Q622801	सोफला प्रांत
Q622803	जांबेझिया प्रांत
Q624887	नव-बॅबिलोनियन साम्राज्य
Q626608	आयुर्विमा	लाइफ इन् शुरन् स
Q629024	उबन राछटानी
Q629538	ओडेर मेचेंसी प्रांत
Q631402	नॉर्विक, कनेटिकट
Q631893	द एज
Q633114	बाराबंकी जिल्हा
Q633659	होर्मोज्गान प्रांत
Q634935	पत्तनम्तिट्टा जिल्हा
Q637012	कीथ होलियोके
Q637936	हार्वर्ड कॉलेज वेधशाळा
Q638740	राष्ट्रीय रोखे बाजार
Q639408	वॉटरलू
Q639421	पुडुचेरी शहर
Q639452	लेकलँड
Q639669	संगीतकार
Q641460	क्यूसुटुप्स
Q641542	विंडोज लाइव्ह आयडी	विंडोज लाइव्ह ओळख
Q641613	द अमेझिंग रेस
Q642088	इरेचिं
Q642553	क्लीव्हलँड इंडियन्स
Q642932	ब्रिटिश भारतीय लष्कर
Q643083	एफ.सी. वोल्गा निज्नी नॉवगोरोद
Q643215	कॉक्युइतलम
Q643326	पोर्ट कोक्विटलम
Q644008	कार्सशी
Q644371	आंतरराष्ट्रीय विमानतळ
Q644506	क्रुगर्सडॉर्प
Q645663	उनिव्हर्सिता दि पिसा	पिसा विद्यापीठ
Q645928	जीवनचरित्रावर आधारीत चित्रपट
Q646498	रिवेरा
Q646805	नंटो
Q648732	सेंट डेव्हिड्स
Q650816	बाल्टिमोर ओरियोल्स
Q650840	फिलाडेल्फिया फिलीझ
Q650855	डीट्रॉइट टायगर्स
Q650865	टॅम्पा बे रेझ
Q650908	पूर्वोक्एर्टो
Q651131	कोटा भारु
Q651141	अखिल भारतीय अण्णा द्रविड मुन्नेट्र कळघम	अखिल भारतीय अण्णा द्रविड मुन्नेत्र कळघम	अखिल भारतीय अण्णा द्रवीड मुनेत्र कळघम	अण्णा द्रमुक	अण्णा द्रविड मुन्नेट्र कळघम	अण्णाद्रमुक
Q651495	मॅकघी टायसन विमानतळ
Q652098	फिरोजपूर
Q652784	पारो जिल्हा
Q652818	सिएम रीप प्रांत
Q653364	अटामी
Q653772	पिट्सबर्ग पायरेट्स
Q653999	लोटस १-२-३
Q654380	काबूल शाही
Q654886	सुलतान सलाहुद्दिन अब्दुल अझीझ शाह इब्नी अलमर्हुम सुलतान हिसामुद्दिन आलम शाह अल-हज, मलेशिया
