Q2	כדור הארץ
Q2739478	פסטיבל הסרטים הבינלאומי של סינגפור
Q2740822	כריס בארי
Q2741398	חשיבה סביבתית
Q2741540	גורסיינון
Q2742258	עלירזה אפתח'ארי
Q2742427	Can't You Hear Me Knocking
Q2742602	הפרלמנט של נווארה
Q2744209	אוניברסיטת פורטסמות'
Q2744304	ז'אן לקוטיר
Q2745779	קורנונסקי
Q2748296	שפות סיניות
Q2749562	EmArcy
Q2749588	הצבא המלכותי של תאילנד
Q2750657	מחטטי אדמה
Q2755948	אייראיטליה
Q2755989	סייקו
Q2760347	נייט רוס
Q2762100	לפקושה
Q2766547	דן בוס
Q2776502	אמל נסראלדין
Q2783079	The Next Day
Q2783368	מצר ז'רלאש
Q2796766	אלתית
Q2815477	חוף פוין
Q2824177	עאדל בנשריף
Q2826643	הסוכנות הצרפתית לפיתוח
Q2828126	Ain't No Mountain High Enough
Q2833210	אצטדיון אלכסנדר
Q2834192	דארק פיונרל
Q2842931	אמריקן איגל אאוטפיטרס
Q2846924	אנדרואיד ג'לי בין
Q2849617	אנגלית
Q2865083	ארתור דופון
Q2865819	זמר אופרה
Q2867076	האסיפה הכללית של ורמונט
Q2867077	האסיפה הכללית של פנסילבניה
Q2869998	הפיגוע במסעדת סבארו
Q2870013	הפיגוע במסעדת מקסים
Q2870212	מעבר לשנאה
Q2878974	תאוריה של מדעי המחשב
Q2884044	ברברה טיסון
Q2887217	כדורסל נשים
Q2890690	L'Histoire
Q2891136	בית הקברות הלאומי של האוקיינוס השקט לזכר הנופלים
Q2892124	אלכסנדר פן
Q2892622	אוליבר ליטלטון
Q2894308	קרנגי דלי
Q2894569	Frontline
Q2895660	פתחי חמאד
Q2896783	פנחס הירשפרונג
Q2896906	נעמי שיהאב נאי
Q2896938	הלשכה להערכות לאומיות
Q2897132	הרמולודיה
Q2899864	אצטדיון סמי עופר
Q2900650	בחמדון
Q2900813	ילדים בעולם
Q2900830	מט חיימוביץ
Q2902600	ירמיהו ברנובר
Q2903320	ג'בר מועדי
Q2903446	עיטורי קוקטייל
Q2903687	1-2-3 מגע
Q2904572	Blue Afternoon
Q2904851	אוניברסיטת סיאטל פאסיפיק
Q2906138	חיים קורפו
Q2906342	יזהר הררי
Q2906639	ילקוט יוסף
Q2907320	לקוטי שיחות
Q2907520	חוסניה ג'בארה
Q2909862	צ'רלי וחצי
Q2910025	דליה רבין
Q2910106	יצחק לוי
Q2910400	זבולון המר
Q2910873	אנטומיה - מונחים
Q2911048	חטיבה 8
Q2911708	נטפים
Q2913015	הרי ריד
Q2913098	הרי פנסקולה
Q2914170	אמן רחוב
Q2914380	נשיא סרי לנקה
Q2914452	נשיא אלג'יריה
Q2914477	Bill Haley & His Comets
Q2914560	בית השידור
Q2915050	תאופיק א-סוודי
Q2915118	הפיגוע בישיבת מרכז הרב
Q2915284	המופע של לולו
Q2915393	קפיטול מדינת פנסילבניה
Q2915481	חברת החשמל לישראל
Q2915563	פמיניזם תרבותי
Q2915596	מלחה
Q2916049	ז'אן טאובנהאוס
Q2916142	קריית משה
Q2916662	ניצן הורוביץ
Q2917130	קאסה דה מי פאדרה
Q2917346	מישל בוג׳נאח
Q2918079	פאלודה
Q2918453	יואן דרגלינה
Q2919614	בית חנינא
Q2920229	רגימנט הקלעים
Q2920381	סמיר נקאש
Q2920655	שמאלץ
Q2920661	מעיין הנצח
Q2920762	רק טעות אחת
Q2920766	דוד ויהונתן
Q2920921	ניהול
Q2920963	צלי קדירה
Q2923786	ברנדון טרטיקופף
Q2925417	בריג'ט קטילון
Q2939795	קרנבל פילמס
Q2945352	אנדרטת סינגפור
Q2946372	מלחמת האזרחים במאלי
Q2961777	הרי הדסון
Q2961975	מנהל עסקים
Q2963301	מועצת העיר שיקגו
Q2964004	כירורגיית לב-חזה
Q2972574	דנבי
Q2978302	קלוד ד'אנבול
Q2978540	סגן נשיא ברזיל
Q2979657	הקונסרבטוריון המלכותי למוזיקה
Q2980424	אודיטוריום קלייד
Q2982621	קולין קני
Q2983456	חורף אייטס
Q2986030	Comme j'ai mal
Q2986228	שדרן ספורט
Q2986304	פינוסאווה
Q2987371	שעועית ירוקה
Q2991162	ממשלת אוסטרליה
Q2992386	אנסטסיה וולצ'קובה
Q2992747	אבירי ארץ המפלץ
Q2994125	מועצת העיר של אוטווה
Q2996089	הרי סולוואי
Q2997381	הרי ברוגמאן
Q2998669	חוף באומן
Q3001185	זרמים ביהדות המודרנית
Q3007901	Custard Pie
Q3007905	מגדל בית המכס
Q3008160	סייברפמיניזם
Q3010676	חוף דאנקו
Q3025493	עוזרות בית נחושות
Q3026290	דיאנה קיי
Q3034857	דומיניק גארד
Q3038339	יוסטון/מרכז העיר
Q3042433	האוניברסיטה הפתוחה של קטלוניה
Q3042448	האלניום
Q3045098	מגנוס מגנוסון
Q3045977	EMI קלאסיקס
Q3048415	אדורנה
Q3051553	קולפי
Q3052772	עמנואל מקרון
Q3055126	אנטומולוג
Q3056431	אריק וייסברג
Q3057240	ארנסט וסלסטין
Q3063232	הארצת מאדים
Q3066295	פסטיבל פנטזיה
Q3068305	בעל סלון ספרותי
Q3068744	הצבא הסורי
Q3069684	לה פרארי
Q3071233	פיאט אוויאציונה
Q3072260	מסנן
Q3073996	Xamarin
Q3077384	תצורות בירפאו
Q3077414	תצורת נמגט
Q3083977	יוהנס דה לאט
Q3088872	ארמון התעשייה
Q3097878	ג'ון ג'רדה
Q3098635	גארי וולדהורן
Q3099714	ג'סטין טרודו
Q3102607	Terrorist Threats
Q3107114	האי רוטשילד
Q3107325	ג'ובאני ריקורדי
Q3108310	קרחון רידי
Q3108323	קרחון שינאן
Q3114762	ספינת מלחמה
Q3116927	התאחדות הכדורגל של מרוקו
Q3124686	H.M.S. Donovan
Q3128879	חיים שמואל יעקב פאלק
Q3129354	שון קרול
Q3133212	מייקל בורק
Q3135299	Hier Encore
Q3135913	אוניברסיטת פונה
Q3137657	סרנאקי
Q3139963	הונדה פיילוט
Q3141565	איזבל ננטי
Q3143131	פלפל
Q3143318	הונגה טונגה
Q3146518	חטיבת המחקר של חברת IBM
Q3150741	קמפוס אפל
Q3161184	ג'יימס ג'יימס
Q3161307	ג'יימס נורת'קוט (צייר)
Q3172046	ז'אן פולן
Q3173436	ג'ין מארטנילי
Q3179984	Sick Again
Q3180326	ג'ואי סאפוטו
Q3185915	ג'וזפין ויגס
Q3187987	ז'ודית צ'מלה
Q3191462	אאודכרכט
Q3197403	קירקוס ראוויוס
Q3201552	ג'ואי באדאס
Q3204231	L'Instant X
Q3212296	La Revue du vin de France
Q3219528	לורן סטוקר
Q3233188	מועצת המחוז של סטוקהולם
Q3234691	The Electric Company
Q3238261	תת-סוג
Q3242115	מהפכן
Q3244119	לסלי גרנטם
Q3253281	בריכה
Q3267090	לוק קיקלי
Q3267651	דו דיאז
Q3267973	Dancing Days
Q3268067	לה במול
Q3268931	רה במול
Q3269914	ארמון התרבות הלאומי
Q3270196	ורשאבה וסחודניה
Q3272691	לה דיאז
Q3273642	מנסף
Q3274226	רה דיאז
Q3275982	מוכתר בלמוכתר
Q3277554	מי דיאז
Q3278180	Mail on Sunday
Q3279112	Wide Open Spaces
Q3279442	א.פ. טואן
Q3281534	העת החדשה
Q3282637	מפיק קולנוע
Q3282638	הטייסים
Q3284399	מודל סטטיסטי
Q3292203	מחלף
Q3295515	The Beatles
Q3295867	חברת קוקה-קולה
Q3296939	האגודה היהודית להוצאה לאור
Q3299452	קוליסאום ארייאקה
Q3302436	ראלף סטנלי
Q3303665	ניצוי
Q3307722	חוף דיוויס
Q3309289	הפגנות ירוואן
Q3310722	אסטבן ויגו
Q3310736	מישל רובין
Q3315094	ראש ממשלת הונגריה
Q3319829	Mon amie la rose
Q3324402	מוריס קרנובסקי
Q3325447	מופדי זכריא
Q3329196	סרגיי ריאזאנסקי
Q3331869	איילת אנטוליה
Q3336905	נשיונל ג'ורנל
Q3339281	עיריית מוסקבה
Q3346699	נימפומנית
Q3351313	אוליבייה רבורדין
Q3357567	דוגמן אופנה
Q3363340	גן עדן
Q3365524	הפרלמנט של טסמניה
Q3367868	פולהאם
Q3370807	פול קנטלון
Q3381574	צלם אדריכלות
Q3382191	פסנתר אפרייט
Q3387717	במאי תיאטרון
Q3392704	Plus grandir
Q3395525	ג'ו ברנד
Q3399620	תחנת הרכבת לסטר
Q3400985	אקדמאי
Q3401519	הדיוויזיה השנייה
Q3408258	בשר טחון
Q3409203	נשיא יוון
Q3410028	פסיכואנליטיקאי
Q3410551	נשיא הסנאט של הפיליפינים
Q3421679	רבנית
Q3422911	Redonne-moi
Q3427922	מסעדן
Q3436314	בובי רוג'רס
Q3442367	רוז קארון
Q3455803	במאי
Q3462542	האסיפה המחוקקת של קרלה
Q3472449	Sans logique
Q3480080	שירות חיות הבר הקנדי
Q3483312	סידלי אוסטין
Q3497167	סכר כבידה
Q3501317	מעצב אופנה
Q3503829	סונדאר פיצ'אי
Q3505056	אני אשתי של עצמי
Q3510971	סאלי לנצח
Q3511883	Diana & Marvin
Q3512157	פסטיבל הסרטים של גלזגו
Q3519259	רוזן
Q3521460	קטמנדו פוסט
Q3532216	טורבן בוס
Q3543736	אליסה ריס
Q3546121	סוג של גבינה
Q3551770	אוניברסיטת דרום מזרח
Q3552193	אורבן אאוטפיטרס
Q3554552	ונסה ריי
Q3560636	Virgin Classics
Q3562080	ווג פריז
Q3576940	דובוני אכפת לי: המשאלה הגדולה
Q3579035	כותב ספרי מסע
Q3589610	ורינדן ואן הט פלטלנד
Q3594364	זאב רכטר
Q3595667	אינגריד מטסון
Q3596097	רוטב עגבניות
Q3606216	אפוריסט
Q3607999	Bloodsports
Q3612641	שדה התעופה האזורי של מונטרוז
Q3616567	אנדי סטטמן
Q3621491	ארכאולוג
Q3624078	מדינה ריבונית
Q3631316	אוניברסיטת פנג'אבי
Q3632682	המכללה האקדמית להנדסה, פונה
Q3642263	Boogie On Reggae Woman
Q3646276	Delta Machine
Q3655782	דין פורמן
Q3658341	דמות ספרותית
Q3658359	כלא רג'ינה קואלי
Q3661908	נמל התעופה החדש של איסטנבול
Q3665646	כדורסלן
Q3673891	סטומטולוגיה
Q3694899	אחמד נדים קאסמי
Q3695910	אוניברסיטת טיסייד
Q3699636	מקרון
Q3703355	דייוויד טרי
Q3707847	הנהלת חשבונות
Q3713449	Don't Leave Me This Way
Q3736125	תחת כוכב הצפון
Q3738742	סי דיאז
Q3739832	כפפת המשאלות
Q3743137	ניהול משאבי טבע
Q3744377	דו במול
Q3744389	פה במול
Q3761661	קרחון דייוויד
Q3772571	CDB
Q3776324	בית הקברות גרין מאונט
Q3783323	Hard Headed Woman
Q3795906	Il sole nella pioggia
Q3797088	In Case You Didn't Know
Q3809277	פרנסיס טוי
Q3809962	ג'ונתן טוניק
Q3815169	VP9
Q3832196	Lifemask
Q3857796	פסטיבל הקולנוע של מילאן
Q3859459	מיתולוגיה מסופוטמית
Q3861688	הר ליסטר
Q3863184	מוריס אוקספורד פרינה
Q3876879	ניקי ג'ובאני
Q3900087	פרי בנסון
Q3919641	iOS 5
Q3928774	Radio Musicola
Q3931407	Red Barked Tree
Q3946053	פראגאמו
Q3960364	Signed, Sealed, Delivered I'm Yours
Q3964957	Sophisticated Beggar
Q3966980	Spooky Two
Q3972943	הוצאה לאור
Q3973852	Stop Me
Q3986215	המופע של קרול ברנט
Q3987652	The Ideal Copy
Q3989550	The Supremes A' Go-Go
Q3997173	סוחר מניות
Q4004191	התרוצצות
Q4007169	חיסון לכלבת
Q4022737	Yester-Me, Yester-You, Yesterday
Q4022927	You're All I Need to Get By
Q4026164	צביקה הדר
Q4027534	סוכרוז
Q4027615	מדעי המחשב
Q4043631	Mainstream Records
Q4043768	Mary, Mary, quite Contrary
Q4063354	יבגניה אלבטס
Q4071168	נויקלן
Q4110417	הפיגועים ברחוב בן יהודה
Q4111504	ליאו וינר
Q4111740	ולדימיר וינוגרדוב
Q4112147	התובע הכללי של ארקנסו
Q4115712	קובנה
Q4116097	ויליאם חאווי
Q4116108	הפיגוע במלון קאנאל
Q4116214	חשבונאות
Q4117101	מועצת העיר הלסינקי
Q4127467	מר סלפרידג'
Q4131386	פולינה גאגארינה
Q4148426	בית הקברות גרייסלנד
Q4151035	אריך גרינברג
Q4151335	מושל קנטקי
Q4164507	מבקר אמנות
Q4173083	האיחוד הכלכלי האירואסייתי
Q4180091	Sleeping Satellite
Q4182927	סוכן ניירות ערך
Q4203070	ארגון התעשיות האוויריות של איראן
Q4220207	מועצת עיריית קייב
Q4220892	מבקר קולנוע
Q4220917	פרס קולנוע
Q4224666	ספר מלכים
Q4252992	מדע הלייזר
Q4263842	מבקר ספרותי
Q4266863	Resesi
Q4283840	נשיא ארמניה
Q4294403	משרד החוץ של אוקראינה
Q4345530	צפון איטליה
Q4345832	האקדמיה הרוסית למדעים של סנקט פטרסבורג
Q4351267	פארק לאומי לנגטאנג
Q4351403	נגן כלי הקשה
Q4351904	האח הגדול אוסטרליה
Q4356297	פיב
Q4377230	ראש ממשלת יוון
Q4392604	נדיה רייזנברג
Q4394526	משפט בינלאומי פומבי
Q4404583	ראש ממשלת בולגריה
Q4411986	ניב קיוזאק
Q4444191	Stroytransgaz
Q4459623	טוקסיקולוג
Q4476057	כריסטין אדזרד
Q4489396	חשבונאות ניהולית
Q4504495	טקס פרסים
Q4529916	רכסי פורד
Q4535926	אוקסנה יבלונסקיה
Q4584533	וובלי וסקוט
Q4591514	פיגוע משאית התופת במנצ'סטר
Q4594605	מפקח על ביצוע החוק
Q4610556	דוגמן
Q4612907	תנועות להט"ב חברתיות
Q4620674	איבר מין
Q4625944	סוכר כוהלי
Q4634104	שלוש, שתיים, אחת - פינגווינים!
Q4649025	כביש A227
Q4649026	כביש A229
Q4649068	כביש A25
Q4649467	כביש A53
Q4649521	כביש A605
Q4649587	כביש A697
Q4661508	פגיעת המטאור ברוסיה
Q4667856	אבינג'ר
Q4672981	Ace Hardware
Q4685169	אדריאן נוקס
Q4694076	חקלאות בססקצ'ואן
Q4697308	Ain't That Peculiar
Q4701812	אקשיי קומאר בוראל
Q4717370	אלכס ליבק
Q4730963	עאישה
Q4735056	האי אלפא
Q4739805	שמן צמחי
Q4740868	אולפני אמזון
Q4745386	American Woman
Q4746780	אוניברסיטת אמירקביר לטכנולוגיה
Q4773904	אנתרופולוג
Q4781242	Thunderbolt Display (אפל)
Q4785140	קבוצת ארכדיה
Q4789285	רכס ארגנטינה
Q4803535	מריו (זיכיון)
Q4805253	פסטיבל הקולנוע העצמאי של אשלנד
Q4811588	בסיס פעולה מרכזי
Q4816040	מועצת העיר אטלנטה
Q4818656	התובע הכללי של וירג'יניה
Q4819829	Audio Fidelity Records
Q4828398	מישור אייברי
Q4828736	קרחון הטייס
Q4829955	Away We a Go-Go
Q4830453	עסק
Q4838682	מדף הקרח באך
Q4848658	ישיבת בית התלמוד
Q4852810	מועצת עיריית בולטימור
Q4853732	סופר ילדים
Q4860964	רכס בארקר
Q4874481	סטטיסטיקה בייסיאנית
Q4875979	Beacon Press
Q4877752	Beautiful Loser
Q4885200	Windows Phone
Q4892568	רמת ברמל
Q4898231	בטסי קושינג רוזוולט ויטני
Q4900556	בהדרהלוק
Q4906955	אגן ביגהורן
Q4917301	המרכז למשאבים ביסקסואלים
Q4917406	בישופס קליב
Q4922332	Sous le vent
Q4922841	מיטר צ'איבנצ'ה
Q4928860	Blue Bayou
Q4947808	מועצת העיר בוסטון
Q4957110	אוניברסיטת ברנדון
Q4964182	פילוסוף
Q4964881	ברייאן ניסן
Q4970706	הקנצלר הפדרלי של גרמניה
Q4978145	רמת ברוס
Q4988656	מארונים
Q4989906	מונומנט
Q4990531	תרופות להרדמה
Q4991371	חייל
Q4992193	כריסטיאן לברינג
Q4994717	Efter endnu en dag
Q4999763	ברנהם ורות
Q5007975	The Voice ישראל
Q5020752	רמת קליפורניה
Q5046817	קרחון קארייר
Q5072562	חנוך דב פאדווא
Q5094385	שברולט שבל לגונה
Q5097977	סרטן ילדות
Q5105191	Chromebook Pixel
Q5107817	כריס פרס
Q5109064	מועצת עיריית קרייסטצ'רץ'
Q5112179	כריסטופר קואומו
Q5118436	Chvrches
Q5125741	קלנסי קופר
Q5127334	הרי קלארק
Q5132092	מועצת עיריית קליבלנד
Q5148810	האסיפה הכללית של קולורדו
Q5148891	שבטי האינדיאנים של נהר קולורדו
Q5161534	האסיפה הכללית של קונטיקט
Q5173902	מדף הקרח קוסגרוב
Q5176750	נשיא ברזיל
Q5180408	Crackle
Q5205907	פסטיבל הסרטים התיעודיים של דוקסא
Q5209131	דייהטסו סיריון
Q5219489	רכס דניאלס
Q5226004	הרי דרווין
Q5227873	דאודי קבאקה
Q5236967	דיוויד מ. טומפסון
Q5239433	דייוויד סלומונס
Q5245174	כביש ללא מוצא
Q5247397	הפיגוע בקו 2 בירושלים
Q5252683	פסטיבל הסרטים הבינלאומי במלבורן
Q5252767	Dekade
Q5256666	רכס מאסון
Q5256775	נשיא קזחסטן
Q5259605	קרחון דנטון
Q5261065	סגן ראש ממשלת אוסטרליה
Q5261074	סגן ראש ממשלת טורקיה
