Q2	पृथ्वी
Q2860157	आर्ची जॅक्सन	आर्चीबाल्ड जॅक्सन
Q2901773	डॉ. बिधन चंद्र रॉय	डॉ. बिधान चंद्र रॉय	बिधन चंद्र रॉय	बिधान चंद्र रॉय
Q2980937	सोलान जिल्हा
Q2998816	बौद्धावतार	बौद्धावतार (बुद्धावतार नव्हे.)
Q3025733	दूळ
Q3051553	कुल्फी
Q3052772	इमॅन्युएल मॅक्राँ
Q3054309	इंग्लिश विंग्लिश
Q3071387	जाने भी दो यारों
Q3074100	फ्लोरें क्रेस्टियें
Q3099714	जस्टिन ट्रुडो
Q3109117	मायकल आथरटन	मायकेल अँड्रू आथरटन	मायकेल आथरटन
Q3115598	एम.एस. विश्वनाथन	एम.एस.विश्वनाथन
Q3135913	पुणे विद्यापीठ	रजनीश
Q3136554	प्रभास राजू
Q3143159	हुमायूं अब्दुलअली	हुमायून अब्दुलअली	हुमायून् अब्दुलअली
Q3163288	दंडपाणी जयकांतन
Q3181879	नायगन
Q3241743	सारे जहाँ से अच्छा
Q3253281	तळे
Q3276107	आंध्र प्रदेश उच्च न्यायालय
Q3282637	चित्रपट निर्माता
Q3348675	ओझ्याखाली बैल मेला !
Q3351160	आर. डी. बर्मन	आर.डी. बर्मन	राहुल देव बर्मन
Q3366099	डी. सुब्बाराव
Q3387717	नाटक दिग्दर्शक
Q3400985	शैक्षणिक व्यक्ती
Q3413655	राम लखन
Q3429912	नरसण्णापेटा
Q3455803	दिग्दर्शक
Q3462542	केरळ विधानसभा
Q3473690	सरपंच
Q3503829	सुंदर पिचई
Q3505860	सुवेक
Q3519752	आय.सी.एफ.	इंटिग्रल कोच कारखाना	इंटिग्रल कोच फॅक्टरी
Q3519776	कलानिधी मारन
Q3519797	कन्नडासन	कन्नदासन	कवियरासू कन्नडासन	कवियरासू कन्नदासन
Q3519929	बाँबे जयश्री	बॉम्बे जयश्री
Q3520472	लक्ष्मी राय
Q3521109	संघवी
Q3522686	भारतीय मानक ब्यूरो
Q3524853	आळ्वार
Q3527789	अंबर रॉय
Q3530678	अंगाडि तेरु
Q3532499	बसनायके शलित मलिंदा वर्णपुरा	मलिंदा वर्णपुरा
Q3536082	अॅलेबटोंग जिल्हा
Q3572804	विश्वरूपम
Q3595155	पोट्टी श्रीरामुलु
Q3595191	अभिरामी
Q3595222	कलाकंद
Q3595751	कवियूर पोन्नम्मा
Q3606845	कृषि विज्ञान
Q3624078	सार्वभौम राष्ट्र
Q3630679	अरुण कांबळे	अरुण कृष्णाजी कांबळे	अरूण कांबळे
Q3632682	अभियांत्रिकी महाविद्यालय	कॉलेज ऑफ इंजिनीयरिंग	रजनीश	शासकीय अभियांत्रिकी महाविद्यालय	सी.ओ.ई.पी.
Q3633440	काका हाथरसी	प्रभुनाथ गर्ग	प्रभुलाल गर्ग
Q3633967	हैदराबाद डेक्कन रेल्वे स्थानक
Q3665646	बास्केटबॉल खेळाडू
Q3707847	पुस्तपालन
Q3764382	एन. जनार्दन रेड्डी	एन्. जनार्दन रेड्डी	एन्.जनार्दन रेड्डी	नेदुरुमल्ली जनार्धन रेड्डी	नेदुरूमल्ली जनार्दन रेड्डी
Q3883318	बिदर	बीदर
Q4115712	कॉनास
Q4116214	lekhakankarita avashyak dastayvaj strotancha vishalesanatmak va tulnatmak abhyas
Q4164507	कला समीक्षक
Q4220917	चित्रपट पुरस्कार
Q4610556	मॉडेल
Q4620674	गुप्तांग
Q4661508	चेल्याबिन्स्क उल्का
Q4739805	वनस्पती तूप
Q4751261	आनंद मठ (चित्रपट)
Q4802166	अरुणा मुचेराला	मुचेराला अरुणा
Q4811588	विमानतळ हब
Q4817467	आटपाडी
Q4818776	अतुल चिटणीस
Q4830453	व्यवसाय	व्यापार
Q4842921	बहुजन विकास आघाडी
Q4885200	विंडोज फोन
Q4913680	बिमल जालान
Q4964182	तत्वज्ञानी
Q4990531	संवेदनाहारक
Q4991371	सैनिक
Q5090723	चन चोंग स्वी	चेन चोंग स्वी	छन झोंग-रुई
Q5138347	जलदुर्ग
Q5266948	देवी चौधुरानी
Q5269854	धुळे
Q5278080	दिनेश चन्द्र गुप्ता
Q5289407	नोकिया एन८०
Q5303977	डॉ. बाबासाहेब आंबेडकर मराठवाडा विद्यापीठ	डॉ.बाबासाहेब आंबेडकर मराठवाडा विद्यापीठ	मराठवाडा विद्यापीठ
Q5361665	जेट इंधन
Q5423287	एळुपुन्न
Q5447188	द्रावण
Q5482740	आज्ञावलीकार	संगणकीय आज्ञावली लिहिणारा, आज्ञावली लिहिणारा
Q5517551	गजानन माधव मुक्तिबोध
Q5582862	कुस्को
Q5657943	हरिश् चंद्राची फॅक्टरी
Q5716684	नर्तक / नर्तकी
Q6027048	इंद्रायणी	इंद्रायणी नदी	इंद्रावती
Q6064863	रवी रे
Q6124275	जयशंकर (अभिनेता)
Q6172986	जीत गांगुली
Q6178890	खोरासान प्रांत
Q6354410	कलराज मिश्र	कलराज मिश्रा
Q6373506	कर्तारसिंग दुग्गल
Q6397066	शिराझ
Q6430706	समीक्षक
Q6448434	कुतीअतोड
Q6480418	ललितांबिका अंतर्जनम्
Q6498826	हुतात्मा
Q6500954	झैर
Q6500960	पृथ्वीचे चुंबकीय क्षेत्र
Q6558075	लिसा हेडन
Q6733343	महाराष्ट्र विधानसभा
Q6881511	उद्यम
Q6933441	मुकेश तिवारी
Q6938775	मुरली देओरा	मुरली देवडा	मुरली देवरा
Q6968410	नटरंग	नटरंग (चित्रपट)	नटरंग (मराठी चित्रपट)	नटरंग, चित्रपट
Q7212330	smoking effects
Q7237277	प्रबुद्ध भारत
Q7237579	प्रफुल्लचंद्र घोष
Q7285832	राजस्थान विधानसभा
Q7303998	चातुर्वर्ण्य
Q7368827	रोशन आरा बेगम	रोशनआरा बेगम
Q7426870	सत्या नाडेला
Q7462326	शाहू मोडक
Q7473516	टोकियो
Q7503512	श्री पुंडलिक
Q7680391	तलवार
Q7710181	थंडाई (पेय)
Q7928014	व्हिडिओकॉन	व्हिडियोकॉन
Q7929306	विजयवाडा रेल्वे स्थानक
Q8051196	ये जवानी है दीवानी
